outlier_no,subset_size,subset,node,data type,index_first_element,index_last_element
381,4,"[5, 5, 5, 9]",6 R,CURRENT_icmp_sent,25,28
382,4,"[6, 6, 6, 8]",6 R,CURRENT_icmp_sent,29,32
383,4,"[6, 6, 6, 9]",6 R,CURRENT_icmp_sent,31,34
384,4,"[3, 6, 6, 6]",8 R,CURRENT_icmp_recv,10,13
385,4,"[2, 4, 4, 4]",8 R,CURRENT_icmp_sent,7,10
386,4,"[3, 4, 4, 4]",8 R,CURRENT_icmp_sent,9,12
387,4,"[3, 4, 4, 4]",8 R,CURRENT_icmp_sent,14,17
388,4,"[3, 4, 4, 4]",8 R,CURRENT_icmp_sent,15,18
389,4,"[3, 4, 4, 4]",8 R,CURRENT_icmp_sent,16,19
390,4,"[3, 4, 4, 4]",8 R,CURRENT_icmp_sent,17,20
391,4,"[2, 4, 4, 4]",8 R,CURRENT_icmp_sent,19,22
392,4,"[3, 3, 3, 4]",8 R,CURRENT_icmp_sent,28,31
393,4,"[3, 4, 4, 4]",8 R,CURRENT_icmp_sent,31,34
394,4,"[3, 4, 4, 4]",8 R,CURRENT_icmp_sent,32,35
395,4,"[4, 4, 4, 5]",9 R,CURRENT_icmp_recv,9,12
396,4,"[4, 4, 4, 5]",9 R,CURRENT_icmp_recv,11,14
397,4,"[4, 5, 5, 5]",9 R,CURRENT_icmp_recv,13,16
398,4,"[3, 6, 6, 6]",9 R,CURRENT_icmp_recv,20,23
399,4,"[3, 4, 4, 4]",9 R,CURRENT_icmp_sent,10,13
400,4,"[3, 4, 4, 4]",9 R,CURRENT_icmp_sent,11,14
401,4,"[2, 4, 4, 4]",9 R,CURRENT_icmp_sent,18,21
402,4,"[3, 4, 4, 4]",9 R,CURRENT_icmp_sent,21,24
403,4,"[3, 4, 4, 4]",9 R,CURRENT_icmp_sent,22,25
404,4,"[3, 4, 4, 4]",9 R,CURRENT_icmp_sent,23,26
405,4,"[2, 3, 3, 3]",9 R,CURRENT_icmp_sent,28,31
406,4,"[3, 3, 3, 5]",9 R,CURRENT_icmp_sent,30,33
407,5,"[4, 4, 4, 5, 8]",10 R,CURRENT_icmp_recv,9,13
408,5,"[4, 4, 5, 5, 8]",10 R,CURRENT_icmp_recv,10,14
409,5,"[4, 4, 4, 5, 8]",10 R,CURRENT_icmp_recv,11,15
410,5,"[5, 6, 6, 6, 9]",10 R,CURRENT_icmp_sent,21,25
411,5,"[2, 3, 3, 3, 3]",11 R,CURRENT_icmp_recv,23,27
412,5,"[2, 3, 3, 3, 3]",11 R,CURRENT_icmp_recv,25,29
413,5,"[2, 4, 4, 4, 4]",11 R,CURRENT_icmp_sent,19,23
414,5,"[2, 4, 4, 4, 4]",11 R,CURRENT_icmp_sent,22,26
415,5,"[2, 4, 4, 4, 4]",11 R,CURRENT_icmp_sent,23,27
416,5,"[4, 7, 7, 8, 8]",12 R,CURRENT_icmp_recv,19,23
417,5,"[3, 4, 4, 4, 4]",12 R,CURRENT_icmp_sent,16,20
418,5,"[3, 4, 4, 4, 4]",12 R,CURRENT_icmp_sent,17,21
419,5,"[3, 4, 4, 4, 4]",12 R,CURRENT_icmp_sent,18,22
420,5,"[3, 4, 4, 4, 4]",12 R,CURRENT_icmp_sent,27,31
421,5,"[3, 4, 4, 4, 4]",12 R,CURRENT_icmp_sent,29,33
422,5,"[4, 6, 6, 6, 6]",13 R,CURRENT_icmp_recv,31,35
423,5,"[0, 3, 3, 3, 4]",2 R,CURRENT_icmp_recv,21,25
424,5,"[0, 3, 3, 4, 4]",2 R,CURRENT_icmp_recv,22,26
425,5,"[0, 3, 3, 4, 4]",2 R,CURRENT_icmp_recv,23,27
426,5,"[0, 3, 3, 4, 4]",2 R,CURRENT_icmp_recv,24,28
427,5,"[4, 4, 4, 4, 5]",2 R,CURRENT_icmp_sent,10,14
428,5,"[3, 4, 4, 4, 4]",2 R,CURRENT_icmp_sent,12,16
429,5,"[3, 3, 3, 3, 5]",2 R,CURRENT_icmp_sent,31,35
430,5,"[4, 4, 4, 5, 9]",3 R,CURRENT_icmp_recv,5,9
431,5,"[4, 4, 4, 4, 5]",3 R,CURRENT_icmp_recv,6,10
432,5,"[4, 4, 4, 4, 5]",3 R,CURRENT_icmp_recv,8,12
433,5,"[3, 3, 4, 4, 7]",3 R,CURRENT_icmp_recv,28,32
434,5,"[4, 4, 5, 5, 8]",3 R,CURRENT_icmp_sent,14,18
435,5,"[6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,23,27
436,5,"[5, 6, 6, 6, 6]",3 R,CURRENT_icmp_sent,25,29
437,5,"[5, 6, 6, 6, 6]",3 R,CURRENT_icmp_sent,26,30
438,5,"[2, 3, 3, 3, 6]",4 R,CURRENT_icmp_recv,13,17
439,5,"[2, 3, 3, 3, 6]",4 R,CURRENT_icmp_recv,14,18
440,5,"[3, 3, 3, 3, 6]",4 R,CURRENT_icmp_recv,15,19
441,5,"[3, 3, 3, 3, 4]",4 R,CURRENT_icmp_recv,17,21
442,5,"[3, 3, 3, 3, 4]",4 R,CURRENT_icmp_recv,18,22
443,5,"[4, 4, 5, 5, 8]",4 R,CURRENT_icmp_sent,5,9
444,5,"[5, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,12,16
445,5,"[4, 5, 5, 5, 5]",4 R,CURRENT_icmp_sent,13,17
446,5,"[4, 5, 5, 5, 5]",4 R,CURRENT_icmp_sent,14,18
447,5,"[4, 5, 5, 5, 5]",4 R,CURRENT_icmp_sent,15,19
448,5,"[4, 5, 5, 5, 5]",4 R,CURRENT_icmp_sent,27,31
449,5,"[3, 3, 3, 3, 7]",6 R,CURRENT_icmp_recv,14,18
450,5,"[3, 3, 4, 4, 7]",6 R,CURRENT_icmp_recv,17,21
451,5,"[3, 3, 4, 4, 7]",6 R,CURRENT_icmp_recv,18,22
452,5,"[6, 6, 6, 6, 8]",6 R,CURRENT_icmp_sent,29,33
453,5,"[6, 6, 6, 6, 9]",6 R,CURRENT_icmp_sent,30,34
454,5,"[2, 6, 6, 6, 7]",8 R,CURRENT_icmp_recv,12,16
455,5,"[3, 4, 4, 4, 4]",8 R,CURRENT_icmp_sent,15,19
456,5,"[3, 4, 4, 4, 4]",8 R,CURRENT_icmp_sent,16,20
457,5,"[3, 6, 6, 6, 7]",9 R,CURRENT_icmp_recv,19,23
458,5,"[2, 4, 4, 4, 4]",9 R,CURRENT_icmp_sent,18,22
459,5,"[3, 4, 4, 4, 4]",9 R,CURRENT_icmp_sent,20,24
460,5,"[3, 4, 4, 4, 4]",9 R,CURRENT_icmp_sent,21,25
461,5,"[3, 4, 4, 4, 4]",9 R,CURRENT_icmp_sent,22,26
462,5,"[2, 3, 3, 3, 6]",9 R,CURRENT_icmp_sent,27,31
463,5,"[2, 3, 3, 3, 3]",9 R,CURRENT_icmp_sent,28,32
464,5,"[3, 3, 3, 3, 5]",9 R,CURRENT_icmp_sent,29,33
465,6,"[4, 4, 4, 5, 5, 8]",10 R,CURRENT_icmp_recv,8,13
466,6,"[4, 4, 4, 5, 5, 8]",10 R,CURRENT_icmp_recv,9,14
467,6,"[4, 4, 4, 5, 5, 8]",10 R,CURRENT_icmp_recv,10,15
468,6,"[2, 4, 4, 4, 4, 4]",11 R,CURRENT_icmp_sent,22,27
469,6,"[3, 3, 4, 4, 4, 6]",11 R,CURRENT_icmp_sent,30,35
470,6,"[5, 5, 5, 6, 6, 8]",12 R,CURRENT_icmp_recv,7,12
471,6,"[3, 4, 4, 4, 4, 4]",12 R,CURRENT_icmp_sent,16,21
472,6,"[3, 4, 4, 4, 4, 4]",12 R,CURRENT_icmp_sent,17,22
473,6,"[0, 3, 3, 3, 4, 4]",2 R,CURRENT_icmp_recv,21,26
474,6,"[0, 3, 3, 4, 4, 4]",2 R,CURRENT_icmp_recv,22,27
475,6,"[0, 3, 3, 3, 4, 4]",2 R,CURRENT_icmp_recv,23,28
476,6,"[0, 3, 3, 3, 4, 4]",2 R,CURRENT_icmp_recv,24,29
477,6,"[2, 2, 3, 3, 3, 5]",2 R,CURRENT_icmp_recv,29,34
478,6,"[5, 5, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,20,25
479,6,"[5, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,21,26
480,6,"[5, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,22,27
481,6,"[5, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,23,28
482,6,"[5, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,24,29
483,6,"[5, 6, 6, 6, 6, 6]",3 R,CURRENT_icmp_sent,25,30
484,6,"[5, 5, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,29,34
485,6,"[3, 3, 3, 3, 4, 6]",4 R,CURRENT_icmp_recv,8,13
486,6,"[2, 3, 3, 3, 3, 6]",4 R,CURRENT_icmp_recv,13,18
487,6,"[2, 3, 3, 3, 3, 6]",4 R,CURRENT_icmp_recv,14,19
488,6,"[3, 3, 3, 3, 4, 6]",4 R,CURRENT_icmp_recv,15,20
489,6,"[3, 3, 3, 3, 4, 6]",4 R,CURRENT_icmp_recv,16,21
490,6,"[3, 3, 3, 3, 3, 4]",4 R,CURRENT_icmp_recv,17,22
491,6,"[3, 3, 3, 3, 4, 6]",4 R,CURRENT_icmp_recv,18,23
492,6,"[3, 3, 3, 4, 4, 6]",4 R,CURRENT_icmp_recv,19,24
493,6,"[3, 3, 3, 4, 4, 6]",4 R,CURRENT_icmp_recv,20,25
494,6,"[4, 5, 5, 5, 5, 5]",4 R,CURRENT_icmp_sent,13,18
495,6,"[4, 5, 5, 5, 5, 5]",4 R,CURRENT_icmp_sent,14,19
496,6,"[3, 3, 3, 4, 4, 7]",6 R,CURRENT_icmp_recv,17,22
497,6,"[5, 7, 7, 7, 8, 8]",6 R,CURRENT_icmp_sent,19,24
498,6,"[5, 6, 6, 6, 6, 8]",6 R,CURRENT_icmp_sent,28,33
499,6,"[6, 6, 6, 6, 7, 9]",6 R,CURRENT_icmp_sent,30,35
500,6,"[3, 4, 4, 4, 4, 4]",8 R,CURRENT_icmp_sent,15,20
501,6,"[2, 4, 4, 4, 4, 5]",8 R,CURRENT_icmp_sent,19,24
502,6,"[4, 4, 4, 5, 5, 7]",9 R,CURRENT_icmp_recv,8,13
503,6,"[2, 4, 4, 5, 5, 5]",9 R,CURRENT_icmp_recv,13,18
504,6,"[2, 4, 4, 4, 4, 5]",9 R,CURRENT_icmp_sent,16,21
505,6,"[2, 4, 4, 4, 4, 5]",9 R,CURRENT_icmp_sent,17,22
506,6,"[2, 4, 4, 4, 4, 4]",9 R,CURRENT_icmp_sent,18,23
507,6,"[3, 4, 4, 4, 4, 4]",9 R,CURRENT_icmp_sent,19,24
508,6,"[3, 4, 4, 4, 4, 4]",9 R,CURRENT_icmp_sent,20,25
509,6,"[3, 4, 4, 4, 4, 4]",9 R,CURRENT_icmp_sent,21,26
510,6,"[3, 4, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,22,27
511,6,"[2, 3, 3, 3, 3, 6]",9 R,CURRENT_icmp_sent,27,32
512,6,"[2, 3, 3, 3, 3, 5]",9 R,CURRENT_icmp_sent,28,33
513,6,"[2, 3, 3, 3, 3, 5]",9 R,CURRENT_icmp_sent,29,34
514,7,"[3, 4, 4, 4, 5, 5, 8]",10 R,CURRENT_icmp_recv,7,13
515,7,"[4, 4, 4, 5, 5, 5, 8]",10 R,CURRENT_icmp_recv,8,14
516,7,"[4, 4, 4, 4, 5, 5, 8]",10 R,CURRENT_icmp_recv,9,15
517,7,"[3, 3, 3, 4, 4, 4, 6]",11 R,CURRENT_icmp_sent,29,35
518,7,"[3, 4, 4, 4, 4, 4, 4]",12 R,CURRENT_icmp_sent,16,22
519,7,"[4, 4, 5, 5, 6, 6, 9]",13 R,CURRENT_icmp_recv,17,23
520,7,"[4, 4, 5, 5, 5, 6, 9]",13 R,CURRENT_icmp_recv,18,24
521,7,"[0, 3, 3, 3, 4, 4, 4]",2 R,CURRENT_icmp_recv,21,27
522,7,"[0, 3, 3, 3, 4, 4, 4]",2 R,CURRENT_icmp_recv,22,28
523,7,"[0, 3, 3, 3, 3, 4, 4]",2 R,CURRENT_icmp_recv,23,29
524,7,"[0, 3, 3, 3, 3, 4, 4]",2 R,CURRENT_icmp_recv,24,30
525,7,"[2, 2, 3, 3, 3, 3, 5]",2 R,CURRENT_icmp_recv,28,34
526,7,"[5, 5, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,20,26
527,7,"[5, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,21,27
528,7,"[5, 5, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,22,28
529,7,"[5, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,23,29
530,7,"[5, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,24,30
531,7,"[5, 5, 5, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,28,34
532,7,"[2, 3, 3, 3, 3, 3, 6]",4 R,CURRENT_icmp_recv,13,19
533,7,"[3, 3, 3, 3, 3, 4, 6]",4 R,CURRENT_icmp_recv,15,21
534,7,"[3, 3, 3, 3, 3, 4, 6]",4 R,CURRENT_icmp_recv,16,22
535,7,"[3, 3, 3, 3, 3, 4, 6]",4 R,CURRENT_icmp_recv,17,23
536,7,"[3, 3, 3, 3, 4, 4, 6]",4 R,CURRENT_icmp_recv,18,24
537,7,"[3, 3, 3, 3, 4, 4, 6]",4 R,CURRENT_icmp_recv,19,25
538,7,"[4, 5, 5, 5, 5, 5, 5]",4 R,CURRENT_icmp_sent,13,19
539,7,"[4, 4, 4, 4, 5, 5, 7]",9 R,CURRENT_icmp_recv,8,14
540,7,"[2, 4, 4, 4, 5, 5, 5]",9 R,CURRENT_icmp_recv,12,18
541,7,"[2, 4, 4, 4, 4, 4, 5]",9 R,CURRENT_icmp_sent,16,22
542,7,"[2, 4, 4, 4, 4, 4, 5]",9 R,CURRENT_icmp_sent,17,23
543,7,"[3, 4, 4, 4, 4, 4, 4]",9 R,CURRENT_icmp_sent,19,25
544,7,"[3, 4, 4, 4, 4, 4, 4]",9 R,CURRENT_icmp_sent,20,26
545,7,"[3, 4, 4, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,21,27
546,7,"[2, 2, 3, 3, 3, 3, 5]",9 R,CURRENT_icmp_sent,28,34
547,8,"[4, 4, 4, 4, 5, 5, 5, 8]",10 R,CURRENT_icmp_recv,8,15
548,8,"[3, 3, 3, 3, 4, 4, 4, 6]",11 R,CURRENT_icmp_sent,28,35
549,8,"[4, 4, 5, 5, 5, 6, 6, 9]",13 R,CURRENT_icmp_recv,17,24
550,8,"[3, 4, 4, 5, 5, 5, 6, 9]",13 R,CURRENT_icmp_recv,18,25
551,8,"[3, 4, 5, 5, 5, 6, 6, 9]",13 R,CURRENT_icmp_recv,19,26
552,8,"[0, 3, 3, 3, 3, 4, 4, 4]",2 R,CURRENT_icmp_recv,21,28
553,8,"[0, 3, 3, 3, 3, 4, 4, 4]",2 R,CURRENT_icmp_recv,22,29
554,8,"[0, 3, 3, 3, 3, 3, 4, 4]",2 R,CURRENT_icmp_recv,23,30
555,8,"[5, 5, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,20,27
556,8,"[5, 5, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,21,28
557,8,"[5, 5, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,22,29
558,8,"[5, 6, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,23,30
559,8,"[5, 5, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,24,31
560,8,"[5, 5, 5, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,27,34
561,8,"[4, 5, 5, 5, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,28,35
562,8,"[2, 3, 3, 3, 3, 3, 4, 6]",4 R,CURRENT_icmp_recv,8,15
563,8,"[2, 3, 3, 3, 3, 3, 4, 6]",4 R,CURRENT_icmp_recv,13,20
564,8,"[2, 3, 3, 3, 3, 3, 4, 6]",4 R,CURRENT_icmp_recv,14,21
565,8,"[3, 3, 3, 3, 3, 3, 4, 6]",4 R,CURRENT_icmp_recv,15,22
566,8,"[3, 3, 3, 3, 3, 4, 4, 6]",4 R,CURRENT_icmp_recv,17,24
567,8,"[3, 3, 3, 3, 3, 4, 4, 6]",4 R,CURRENT_icmp_recv,18,25
568,8,"[4, 5, 5, 5, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,12,19
569,8,"[4, 4, 4, 4, 5, 5, 5, 7]",9 R,CURRENT_icmp_recv,8,15
570,8,"[2, 4, 4, 4, 4, 5, 5, 5]",9 R,CURRENT_icmp_recv,11,18
571,8,"[2, 4, 4, 4, 5, 5, 5, 7]",9 R,CURRENT_icmp_recv,12,19
572,8,"[2, 4, 4, 4, 4, 4, 4, 5]",9 R,CURRENT_icmp_sent,16,23
573,8,"[3, 4, 4, 4, 4, 4, 4, 4]",9 R,CURRENT_icmp_sent,19,26
574,8,"[3, 4, 4, 4, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,20,27
575,8,"[2, 3, 4, 4, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,21,28
576,8,"[2, 3, 3, 4, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,22,29
577,8,"[2, 3, 3, 3, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,23,30
578,8,"[2, 3, 3, 3, 3, 4, 4, 6]",9 R,CURRENT_icmp_sent,24,31
579,8,"[2, 3, 3, 3, 3, 4, 4, 6]",9 R,CURRENT_icmp_sent,25,32
580,9,"[4, 4, 4, 4, 5, 5, 6, 6, 8]",10 R,CURRENT_icmp_recv,9,17
581,9,"[3, 4, 4, 4, 5, 5, 6, 6, 8]",10 R,CURRENT_icmp_recv,10,18
582,9,"[3, 4, 4, 4, 4, 5, 6, 6, 8]",10 R,CURRENT_icmp_recv,11,19
583,9,"[3, 4, 4, 4, 5, 6, 6, 6, 8]",10 R,CURRENT_icmp_recv,12,20
584,9,"[3, 4, 4, 5, 5, 6, 6, 6, 8]",10 R,CURRENT_icmp_recv,13,21
585,9,"[3, 3, 4, 5, 5, 5, 5, 5, 7]",10 R,CURRENT_icmp_recv,21,29
586,9,"[2, 2, 2, 2, 2, 3, 3, 3, 4]",11 R,CURRENT_icmp_recv,9,17
587,9,"[2, 2, 2, 2, 2, 3, 3, 3, 4]",11 R,CURRENT_icmp_recv,10,18
588,9,"[2, 2, 2, 2, 3, 3, 3, 3, 4]",11 R,CURRENT_icmp_recv,13,21
589,9,"[2, 2, 2, 3, 3, 3, 3, 3, 4]",11 R,CURRENT_icmp_recv,20,28
590,9,"[2, 2, 3, 3, 3, 3, 3, 3, 4]",11 R,CURRENT_icmp_recv,21,29
591,9,"[2, 2, 2, 3, 3, 3, 3, 3, 4]",11 R,CURRENT_icmp_recv,22,30
592,9,"[2, 2, 2, 3, 3, 3, 3, 3, 4]",11 R,CURRENT_icmp_recv,25,33
593,9,"[2, 2, 2, 3, 3, 3, 3, 3, 4]",11 R,CURRENT_icmp_recv,26,34
594,9,"[2, 2, 2, 3, 3, 3, 3, 3, 4]",11 R,CURRENT_icmp_recv,27,35
595,9,"[3, 3, 3, 4, 4, 4, 4, 4, 5]",11 R,CURRENT_icmp_sent,9,17
596,9,"[3, 3, 3, 3, 4, 4, 4, 4, 5]",11 R,CURRENT_icmp_sent,10,18
597,9,"[3, 3, 3, 3, 4, 4, 4, 4, 5]",11 R,CURRENT_icmp_sent,11,19
598,9,"[3, 3, 3, 4, 4, 4, 4, 4, 5]",11 R,CURRENT_icmp_sent,12,20
599,9,"[2, 3, 3, 4, 4, 4, 4, 4, 5]",11 R,CURRENT_icmp_sent,13,21
600,9,"[2, 3, 3, 4, 4, 4, 4, 4, 5]",11 R,CURRENT_icmp_sent,14,22
601,9,"[2, 3, 3, 4, 4, 4, 4, 4, 5]",11 R,CURRENT_icmp_sent,15,23
602,9,"[2, 3, 3, 4, 4, 4, 4, 4, 4]",11 R,CURRENT_icmp_sent,22,30
603,9,"[2, 3, 3, 4, 4, 4, 4, 4, 4]",11 R,CURRENT_icmp_sent,23,31
604,9,"[2, 3, 3, 3, 4, 4, 4, 4, 4]",11 R,CURRENT_icmp_sent,24,32
605,9,"[3, 3, 3, 3, 4, 4, 4, 4, 6]",11 R,CURRENT_icmp_sent,27,35
606,9,"[2, 3, 3, 4, 4, 4, 4, 4, 4]",12 R,CURRENT_icmp_sent,12,20
607,9,"[2, 3, 3, 4, 4, 4, 4, 4, 4]",12 R,CURRENT_icmp_sent,13,21
608,9,"[2, 3, 3, 4, 4, 4, 4, 4, 4]",12 R,CURRENT_icmp_sent,14,22
609,9,"[2, 3, 3, 4, 4, 4, 4, 4, 4]",12 R,CURRENT_icmp_sent,15,23
610,9,"[3, 3, 4, 4, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,16,24
611,9,"[3, 3, 3, 4, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,17,25
612,9,"[3, 3, 3, 3, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,18,26
613,9,"[3, 3, 3, 3, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,19,27
614,9,"[3, 3, 3, 3, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,20,28
615,9,"[3, 3, 3, 3, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,21,29
616,9,"[3, 3, 3, 3, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,22,30
617,9,"[3, 3, 3, 3, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,23,31
618,9,"[3, 3, 3, 3, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,24,32
619,9,"[3, 3, 3, 4, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,26,34
620,9,"[3, 3, 4, 4, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,27,35
621,9,"[3, 4, 4, 5, 5, 5, 6, 6, 9]",13 R,CURRENT_icmp_recv,17,25
622,9,"[3, 4, 4, 5, 5, 5, 6, 6, 9]",13 R,CURRENT_icmp_recv,18,26
623,9,"[0, 2, 2, 3, 3, 3, 3, 4, 4]",2 R,CURRENT_icmp_recv,16,24
624,9,"[0, 2, 2, 3, 3, 3, 3, 4, 4]",2 R,CURRENT_icmp_recv,17,25
625,9,"[0, 2, 2, 3, 3, 3, 4, 4, 4]",2 R,CURRENT_icmp_recv,18,26
626,9,"[0, 2, 3, 3, 3, 4, 4, 4, 4]",2 R,CURRENT_icmp_recv,19,27
627,9,"[0, 2, 3, 3, 3, 3, 4, 4, 4]",2 R,CURRENT_icmp_recv,20,28
628,9,"[0, 3, 3, 3, 3, 3, 4, 4, 4]",2 R,CURRENT_icmp_recv,21,29
629,9,"[0, 3, 3, 3, 3, 3, 4, 4, 4]",2 R,CURRENT_icmp_recv,22,30
630,9,"[0, 2, 3, 3, 3, 3, 3, 4, 4]",2 R,CURRENT_icmp_recv,23,31
631,9,"[0, 2, 2, 3, 3, 3, 3, 4, 4]",2 R,CURRENT_icmp_recv,24,32
632,9,"[3, 3, 3, 4, 4, 4, 4, 4, 5]",2 R,CURRENT_icmp_sent,9,17
633,9,"[3, 3, 3, 4, 4, 4, 4, 4, 5]",2 R,CURRENT_icmp_sent,10,18
634,9,"[3, 3, 3, 4, 4, 4, 4, 4, 5]",2 R,CURRENT_icmp_sent,11,19
635,9,"[3, 3, 3, 4, 4, 4, 4, 4, 5]",2 R,CURRENT_icmp_sent,12,20
636,9,"[3, 3, 3, 3, 4, 4, 4, 4, 5]",2 R,CURRENT_icmp_sent,13,21
637,9,"[3, 3, 3, 3, 4, 4, 4, 4, 5]",2 R,CURRENT_icmp_sent,14,22
638,9,"[2, 3, 3, 3, 3, 4, 4, 4, 5]",2 R,CURRENT_icmp_sent,24,32
639,9,"[3, 3, 3, 3, 3, 4, 4, 4, 5]",2 R,CURRENT_icmp_sent,25,33
640,9,"[5, 5, 5, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,20,28
641,9,"[5, 5, 6, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,21,29
642,9,"[5, 5, 6, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,22,30
643,9,"[5, 5, 6, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,23,31
644,9,"[5, 5, 5, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,24,32
645,9,"[5, 5, 5, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,26,34
646,9,"[4, 5, 5, 5, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,27,35
647,9,"[2, 3, 3, 3, 3, 3, 3, 4, 6]",4 R,CURRENT_icmp_recv,13,21
648,9,"[2, 3, 3, 3, 3, 3, 3, 4, 6]",4 R,CURRENT_icmp_recv,14,22
649,9,"[3, 3, 3, 3, 3, 3, 4, 4, 6]",4 R,CURRENT_icmp_recv,17,25
650,9,"[2, 3, 3, 3, 3, 4, 4, 4, 5]",4 R,CURRENT_icmp_recv,24,32
651,9,"[2, 3, 3, 3, 3, 4, 4, 4, 5]",4 R,CURRENT_icmp_recv,27,35
652,9,"[4, 5, 5, 5, 5, 5, 5, 6, 6]",4 R,CURRENT_icmp_sent,9,17
653,9,"[4, 5, 5, 5, 5, 5, 5, 6, 6]",4 R,CURRENT_icmp_sent,10,18
654,9,"[4, 5, 5, 5, 5, 5, 5, 6, 6]",4 R,CURRENT_icmp_sent,11,19
655,9,"[4, 4, 5, 5, 5, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,12,20
656,9,"[3, 4, 4, 4, 4, 5, 5, 5, 5]",4 R,CURRENT_icmp_sent,16,24
657,9,"[3, 4, 4, 4, 4, 4, 5, 5, 5]",4 R,CURRENT_icmp_sent,17,25
658,9,"[3, 4, 4, 4, 4, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,18,26
659,9,"[3, 4, 4, 4, 4, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,19,27
660,9,"[3, 4, 4, 4, 4, 4, 5, 5, 6]",4 R,CURRENT_icmp_sent,20,28
661,9,"[3, 4, 4, 4, 4, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,21,29
662,9,"[3, 4, 4, 4, 5, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,22,30
663,9,"[3, 4, 4, 5, 5, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,23,31
664,9,"[3, 4, 4, 4, 5, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,25,33
665,9,"[3, 4, 4, 5, 5, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,26,34
666,9,"[3, 4, 4, 5, 5, 5, 5, 5, 5]",4 R,CURRENT_icmp_sent,27,35
667,9,"[3, 3, 3, 4, 4, 4, 5, 5, 7]",6 R,CURRENT_icmp_recv,17,25
668,9,"[3, 3, 3, 4, 4, 4, 5, 5, 7]",6 R,CURRENT_icmp_recv,18,26
669,9,"[2, 3, 3, 4, 4, 4, 5, 5, 7]",6 R,CURRENT_icmp_recv,20,28
670,9,"[2, 3, 3, 4, 4, 4, 5, 5, 7]",6 R,CURRENT_icmp_recv,21,29
671,9,"[2, 3, 3, 4, 4, 4, 4, 4, 4]",8 R,CURRENT_icmp_sent,9,17
672,9,"[2, 3, 3, 3, 4, 4, 4, 4, 4]",8 R,CURRENT_icmp_sent,10,18
